-----   Orbit start ------  ------- Electron keV --------   ----------------------------------- Protons keV ----------------------------
                               38-53           175-315         56-78          112-187         337-594         761-1220        1073-1802
YEAR MODAY HHMN DOY   SECS  Orbit  Summed   Orbit  Summed   Orbit  Summed   Orbit  Summed   Orbit  Summed   Orbit  Summed   Orbit  Summed  Integ
2009  7 30 1058 211 39480 8.0e+07 1.2e+12 5.4e+06 3.7e+10 1.3e+08 4.1e+12 3.6e+06 2.5e+11 4.5e+05 -2.9e+11 1.2e+05 9.8e+09 3.0e+04 4.2e+09 228300
2009  8  2  223 214  8581 8.5e+07 1.2e+12 5.4e+06 3.7e+10 1.4e+08 4.1e+12 3.6e+06 2.5e+11 4.5e+05 -2.9e+11 1.2e+05 9.8e+09 3.1e+04 4.2e+09 228000
2009  8  4 1753 216 64380 8.0e+07 1.2e+12 5.3e+06 3.7e+10 2.6e+08 4.1e+12 4.3e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.8e+09 3.0e+04 4.2e+09 228300
2009  8  7  923 219 33780 7.2e+07 1.2e+12 4.9e+06 3.7e+10 1.4e+08 4.1e+12 4.3e+06 2.5e+11 4.5e+05 -2.9e+11 1.1e+05 9.8e+09 2.9e+04 4.2e+09 228300
2009  8 10   53 222  3181 8.0e+07 1.2e+12 5.3e+06 3.7e+10 1.5e+08 4.1e+12 5.7e+06 2.5e+11 6.0e+05 -2.9e+11 1.3e+05 9.8e+09 3.3e+04 4.2e+09 228300
2009  8 12 1623 224 58980 7.9e+07 1.2e+12 5.3e+06 3.7e+10 2.1e+08 4.1e+12 5.7e+06 2.5e+11 6.4e+05 -2.9e+11 1.3e+05 9.8e+09 3.4e+04 4.2e+09 228300
2009  8 15  748 227 28080 8.4e+07 1.2e+12 5.4e+06 3.7e+10 1.4e+08 4.1e+12 3.6e+06 2.5e+11 4.5e+05 -2.9e+11 1.2e+05 9.8e+09 3.1e+04 4.2e+09 228000
2009  8 17 2318 229 83880 7.6e+07 1.2e+12 5.1e+06 3.7e+10 1.3e+08 4.1e+12 3.5e+06 2.5e+11 4.4e+05 -2.9e+11 1.1e+05 9.8e+09 2.9e+04 4.2e+09 228300
2009  8 20 1443 232 52980 7.6e+07 1.2e+12 5.3e+06 3.7e+10 1.5e+08 4.1e+12 3.7e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.8e+09 3.0e+04 4.2e+09 228000
2009  8 23  613 235 22380 7.8e+07 1.2e+12 5.3e+06 3.7e+10 2.3e+08 4.1e+12 5.2e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.8e+09 3.0e+04 4.2e+09 228300
2009  8 25 2138 237 77880 8.3e+07 1.2e+12 5.3e+06 3.7e+10 2.2e+08 4.1e+12 4.3e+06 2.5e+11 5.0e+05 -2.9e+11 1.2e+05 9.8e+09 3.3e+04 4.2e+09 228300
2009  8 28 1308 240 47280 3.5e+07 1.2e+12 2.2e+06 3.7e+10 6.3e+07 4.1e+12 1.5e+06 2.5e+11 1.9e+05 -2.9e+11 4.9e+04 9.8e+09 1.3e+04 4.2e+09 228300
2009  8 31  438 243 16680 8.1e+07 1.2e+12 5.1e+06 3.7e+10 1.5e+08 4.1e+12 3.6e+06 2.5e+11 4.4e+05 -2.9e+11 1.1e+05 9.8e+09 3.0e+04 4.2e+09 228300
2009  9  2 2008 245 72480 8.4e+07 1.2e+12 5.4e+06 3.7e+10 3.3e+08 4.1e+12 5.6e+06 2.5e+11 4.9e+05 -2.9e+11 1.3e+05 9.8e+09 3.5e+04 4.2e+09 228300
2009  9  5 1133 248 41580 7.7e+07 1.2e+12 5.2e+06 3.7e+10 2.0e+08 4.1e+12 4.2e+06 2.5e+11 4.5e+05 -2.9e+11 1.2e+05 9.8e+09 3.0e+04 4.2e+09 227700
2009  9  8  303 251 10980 5.8e+07 1.2e+12 3.9e+06 3.7e+10 1.2e+08 4.1e+12 2.6e+06 2.5e+11 3.3e+05 -2.9e+11 8.6e+04 9.8e+09 2.3e+04 4.2e+09 228300
2009  9 10 1828 253 66481 7.1e+07 1.2e+12 4.5e+06 3.7e+10 1.4e+08 4.1e+12 3.1e+06 2.5e+11 3.9e+05 -2.9e+11 9.9e+04 9.8e+09 2.5e+04 4.2e+09 228000
2009  9 13  958 256 35880 6.8e+07 1.2e+12 4.3e+06 3.7e+10 1.3e+08 4.1e+12 3.3e+06 2.5e+11 4.0e+05 -2.9e+11 9.7e+04 9.8e+09 2.5e+04 4.2e+09 228300
2009  9 16  123 259  4981 7.4e+07 1.2e+12 4.9e+06 3.7e+10 1.5e+08 4.1e+12 3.3e+06 2.5e+11 4.2e+05 -2.9e+11 1.1e+05 9.8e+09 2.7e+04 4.2e+09 228000
2009  9 18 1653 261 60780 8.4e+07 1.2e+12 5.4e+06 3.7e+10 1.7e+08 4.1e+12 3.7e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.8e+09 3.0e+04 4.2e+09 228300
2009  9 21  818 264 29880 8.3e+07 1.2e+12 5.4e+06 3.7e+10 1.9e+08 4.1e+12 3.9e+06 2.5e+11 4.7e+05 -2.9e+11 1.2e+05 9.8e+09 3.1e+04 4.2e+09 228000
2009  9 23 2348 266 85680 7.8e+07 1.2e+12 4.9e+06 3.7e+10 1.6e+08 4.1e+12 3.3e+06 2.5e+11 4.2e+05 -2.9e+11 1.1e+05 9.8e+09 2.8e+04 4.2e+09 228300
2009  9 26 1518 269 55080 4.1e+07 1.2e+12 2.5e+06 3.7e+10 8.4e+07 4.1e+12 1.8e+06 2.5e+11 2.4e+05 -2.9e+11 5.9e+04 9.8e+09 1.6e+04 4.2e+09 228300
2009  9 29  643 272 24180 8.7e+07 1.2e+12 5.3e+06 3.7e+10 1.8e+08 4.1e+12 4.1e+06 2.5e+11 5.0e+05 -2.9e+11 1.2e+05 9.8e+09 3.2e+04 4.2e+09 228000
2009 10  1 2213 274 79980 4.0e+07 1.2e+12 2.2e+06 3.7e+10 7.8e+07 4.1e+12 1.8e+06 2.5e+11 2.4e+05 -2.9e+11 6.3e+04 9.9e+09 1.6e+04 4.2e+09 228300
2009 10  4 1343 277 49380 4.7e+07 1.2e+12 2.8e+06 3.7e+10 1.0e+08 4.1e+12 2.1e+06 2.5e+11 2.8e+05 -2.9e+11 7.3e+04 9.9e+09 1.9e+04 4.2e+09 228300
2009 10  7  508 280 18480 8.7e+07 1.2e+12 5.3e+06 3.8e+10 2.0e+08 4.1e+12 3.6e+06 2.5e+11 4.5e+05 -2.9e+11 1.2e+05 9.9e+09 3.0e+04 4.2e+09 228000
2009 10  9 2038 282 74280 8.5e+07 1.2e+12 5.5e+06 3.8e+10 2.0e+08 4.1e+12 3.7e+06 2.5e+11 4.7e+05 -2.9e+11 1.2e+05 9.9e+09 3.1e+04 4.2e+09 228300
2009 10 12 1203 285 43380 6.6e+07 1.2e+12 4.2e+06 3.8e+10 2.6e+08 4.1e+12 5.4e+06 2.5e+11 3.9e+05 -2.9e+11 9.4e+04 9.9e+09 2.4e+04 4.2e+09 228000
2009 10 15  333 288 12781 7.8e+07 1.2e+12 5.0e+06 3.8e+10 1.9e+08 4.1e+12 3.4e+06 2.5e+11 4.3e+05 -2.9e+11 1.1e+05 9.9e+09 2.8e+04 4.2e+09 228300
2009 10 17 1858 290 68280 7.4e+07 1.2e+12 4.6e+06 3.8e+10 1.7e+08 4.1e+12 3.1e+06 2.5e+11 3.9e+05 -2.9e+11 1.0e+05 9.9e+09 2.5e+04 4.2e+09 228000
2009 10 20 1023 293 37380 9.6e+07 1.2e+12 5.5e+06 3.8e+10 2.0e+08 4.1e+12 3.6e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.9e+09 3.1e+04 4.2e+09 228000
2009 10 23  153 296  6786 8.0e+07 1.2e+12 4.6e+06 3.8e+10 1.8e+08 4.1e+12 3.4e+06 2.5e+11 3.9e+05 -2.9e+11 1.0e+05 9.9e+09 2.5e+04 4.2e+09 228300
2009 10 25 1718 298 62280 8.0e+07 1.2e+12 4.4e+06 3.8e+10 2.3e+08 4.1e+12 5.5e+06 2.5e+11 5.1e+05 -2.9e+11 1.0e+05 9.9e+09 2.8e+04 4.2e+09 228000
2009 10 28  848 301 31681 8.3e+07 1.2e+12 4.5e+06 3.8e+10 2.0e+08 4.1e+12 4.8e+06 2.5e+11 4.8e+05 -2.9e+11 1.1e+05 9.9e+09 2.7e+04 4.2e+09 228300
2009 10 31   18 304  1080 1.0e+08 1.2e+12 5.0e+06 3.8e+10 2.0e+08 4.1e+12 3.6e+06 2.5e+11 4.6e+05 -2.9e+11 1.1e+05 9.9e+09 2.9e+04 4.2e+09 228300
2009 11  2 1543 306 56581 1.0e+08 1.2e+12 4.6e+06 3.8e+10 1.9e+08 4.1e+12 3.3e+06 2.5e+11 4.4e+05 -2.9e+11 1.2e+05 9.9e+09 2.8e+04 4.2e+09 228000
2009 11  5  713 309 25980 1.4e+08 1.2e+12 5.9e+06 3.8e+10 4.0e+08 4.1e+12 4.2e+06 2.5e+11 3.6e+05 -2.9e+11 8.8e+04 9.9e+09 2.2e+04 4.2e+09 228300
2009 11  7 2238 311 81480 1.0e+08 1.2e+12 4.9e+06 3.8e+10 2.1e+08 4.1e+12 3.4e+06 2.5e+11 4.1e+05 -2.9e+11 1.1e+05 9.9e+09 2.8e+04 4.2e+09 228000
2009 11 10 1403 314 50580 9.1e+07 1.2e+12 5.0e+06 3.8e+10 2.2e+08 4.1e+12 3.5e+06 2.5e+11 4.3e+05 -2.9e+11 1.1e+05 9.9e+09 2.8e+04 4.2e+09 228000
2009 11 13  533 317 19980 9.5e+07 1.2e+12 5.5e+06 3.8e+10 2.4e+08 4.1e+12 3.6e+06 2.5e+11 4.7e+05 -2.9e+11 1.2e+05 9.9e+09 3.1e+04 4.2e+09 228300
2009 11 15 2058 319 75480 2.0e+07 1.2e+12 1.1e+06 3.8e+10 4.9e+07 4.1e+12 7.1e+05 2.5e+11 8.8e+04 -2.9e+11 2.3e+04 9.9e+09 5.6e+03 4.2e+09 228000
2009 11 18 1228 322 44880 8.9e+07 1.2e+12 4.8e+06 3.8e+10 2.2e+08 4.1e+12 3.2e+06 2.5e+11 4.1e+05 -2.9e+11 1.1e+05 9.9e+09 2.7e+04 4.2e+09 228300
2009 11 21  353 325 13980 6.6e+07 1.2e+12 3.6e+06 3.8e+10 1.7e+08 4.1e+12 2.4e+06 2.5e+11 3.1e+05 -2.9e+11 8.1e+04 9.9e+09 2.1e+04 4.2e+09 228000
2009 11 23 1923 327 69781 1.1e+08 1.2e+12 5.5e+06 3.8e+10 2.6e+08 4.1e+12 3.7e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.9e+09 3.1e+04 4.2e+09 228300
2009 11 26 1053 330 39180 1.2e+08 1.2e+12 5.4e+06 3.8e+10 2.5e+08 4.1e+12 4.4e+06 2.5e+11 5.3e+05 -2.9e+11 1.2e+05 9.9e+09 2.7e+04 4.2e+09 228300
2009 12  4  908 338 32880 2.7e+08 1.2e+12 1.4e+07 3.8e+10 6.9e+08 4.1e+12 9.9e+06 2.5e+11 1.2e+06 -2.9e+11 3.1e+05 9.9e+09 8.2e+04 4.2e+09 684600
2009 12  7   38 341  2280 9.8e+07 1.2e+12 5.3e+06 3.8e+10 2.6e+08 4.1e+12 3.7e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.9e+09 3.0e+04 4.2e+09 228300
2009 12  9 1603 343 57781 9.9e+07 1.2e+12 5.1e+06 3.8e+10 2.6e+08 4.1e+12 3.5e+06 2.5e+11 4.3e+05 -2.9e+11 1.1e+05 9.9e+09 2.8e+04 4.2e+09 228000
2009 12 12  733 346 27181 2.5e+07 1.2e+12 1.3e+06 3.8e+10 6.8e+07 4.1e+12 9.2e+05 2.5e+11 1.2e+05 -2.9e+11 3.0e+04 9.9e+09 7.5e+03 4.2e+09 228300
2009 12 14 2258 348 82680 5.9e+07 1.2e+12 3.2e+06 3.8e+10 1.6e+08 4.1e+12 2.3e+06 2.5e+11 2.9e+05 -2.9e+11 7.2e+04 9.9e+09 1.8e+04 4.2e+09 228000
2009 12 17 1428 351 52081 4.5e+07 1.2e+12 2.4e+06 3.8e+10 1.3e+08 4.1e+12 1.6e+06 2.5e+11 2.1e+05 -2.9e+11 5.6e+04 9.9e+09 1.4e+04 4.2e+09 228300
2009 12 20  558 354 21480 9.4e+07 1.2e+12 5.0e+06 3.8e+10 2.6e+08 4.1e+12 3.4e+06 2.5e+11 4.3e+05 -2.9e+11 1.1e+05 9.9e+09 2.8e+04 4.2e+09 228300
2009 12 22 2123 356 76980 1.5e+07 1.2e+12 7.4e+05 3.8e+10 3.7e+07 4.1e+12 4.8e+05 2.5e+11 5.9e+04 -2.9e+11 1.6e+04 9.9e+09 4.1e+03 4.2e+09 228000
2009 12 25 1253 359 46380 3.4e+07 1.2e+12 1.8e+06 3.8e+10 1.1e+08 4.1e+12 1.5e+06 2.5e+11 2.0e+05 -2.9e+11 5.6e+04 9.9e+09 1.4e+04 4.2e+09 228300
2009 12 28  423 362 15780 6.9e+07 1.2e+12 3.4e+06 3.8e+10 1.9e+08 4.1e+12 2.4e+06 2.5e+11 2.9e+05 -2.9e+11 7.7e+04 9.9e+09 1.9e+04 4.2e+09 228300
2009 12 30 1948 364 71280 1.1e+08 1.2e+12 5.5e+06 3.8e+10 2.9e+08 4.1e+12 3.7e+06 2.5e+11 4.7e+05 -2.9e+11 1.2e+05 9.9e+09 3.1e+04 4.2e+09 228000
2010  1  2 1118   2 40680 1.0e+08 1.2e+12 5.4e+06 3.8e+10 2.8e+08 4.1e+12 3.6e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.9e+09 3.1e+04 4.2e+09 228300
2010  1  5  243   5  9780 1.0e+08 1.2e+12 4.8e+06 3.8e+10 2.5e+08 4.1e+12 3.3e+06 2.5e+11 4.1e+05 -2.9e+11 1.1e+05 9.9e+09 2.7e+04 4.2e+09 228000
2010  1  7 1813   7 65581 9.5e+07 1.2e+12 5.0e+06 3.8e+10 2.6e+08 4.1e+12 3.4e+06 2.5e+11 4.3e+05 -2.9e+11 1.1e+05 9.9e+09 2.8e+04 4.2e+09 228300
2010  1  9 1803 150 71580 6.8e+07 1.2e+12 3.7e+06 3.8e+10 1.6e+08 4.1e+12 2.6e+06 2.5e+11 3.2e+05 -2.9e+11 7.7e+04 9.9e+09 2.0e+04 4.2e+09 173700
2010  1 13  108  13  4080 1.1e+08 1.2e+12 5.3e+06 3.8e+10 2.9e+08 4.1e+12 3.8e+06 2.5e+11 4.7e+05 -2.9e+11 1.2e+05 9.9e+09 3.0e+04 4.2e+09 228000
2010  1 15 1638  15 59880 5.0e+07 1.2e+12 2.8e+06 3.8e+10 2.0e+08 4.1e+12 3.3e+06 2.5e+11 3.1e+05 -2.9e+11 6.9e+04 9.9e+09 1.8e+04 4.2e+09 228300
2010  1 18  808  18 29280 1.1e+08 1.2e+12 5.8e+06 3.8e+10 3.0e+08 4.1e+12 3.9e+06 2.5e+11 5.1e+05 -2.9e+11 1.3e+05 9.9e+09 3.4e+04 4.2e+09 228300
2010  1 20 2333  20 84781 1.0e+08 1.2e+12 5.3e+06 3.8e+10 2.7e+08 4.1e+12 3.5e+06 2.5e+11 4.5e+05 -2.9e+11 1.2e+05 9.9e+09 2.9e+04 4.2e+09 228000
2010  1 23 1503  23 54180 1.0e+08 1.2e+12 5.2e+06 3.8e+10 2.9e+08 4.1e+12 3.6e+06 2.5e+11 4.5e+05 -2.9e+11 1.2e+05 9.9e+09 3.0e+04 4.2e+09 228300
2010  1 26  633  26 23580 9.4e+07 1.2e+12 4.9e+06 3.8e+10 2.6e+08 4.1e+12 3.3e+06 2.5e+11 4.1e+05 -2.9e+11 1.1e+05 9.9e+09 2.7e+04 4.2e+09 228300
2010  1 28 2158  28 79080 1.3e+08 1.2e+12 5.5e+06 3.8e+10 2.8e+08 4.1e+12 4.0e+06 2.5e+11 5.2e+05 -2.9e+11 1.4e+05 9.9e+09 3.6e+04 4.2e+09 228000
2010  1 31 1743  29  8581 1.0e+08 1.2e+12 5.6e+06 3.8e+10 2.9e+08 4.1e+12 3.8e+06 2.5e+11 4.7e+05 -2.9e+11 1.2e+05 9.9e+09 3.2e+04 4.2e+09 203100
2010  2  3  453  34 17580 8.8e+07 1.2e+12 5.0e+06 3.8e+10 2.6e+08 4.1e+12 4.0e+06 2.5e+11 6.6e+05 -2.9e+11 1.9e+05 9.9e+09 3.5e+04 4.2e+09 212700
2010  2  5 2023  36 73380 9.3e+07 1.2e+12 4.8e+06 3.8e+10 3.4e+08 4.1e+12 3.7e+06 2.5e+11 4.2e+05 -2.9e+11 1.1e+05 9.9e+09 2.8e+04 4.2e+09 228300
2010  2  8 1148  39 42480 1.9e+08 1.2e+12 4.9e+06 3.8e+10 2.5e+08 4.1e+12 3.5e+06 2.5e+11 4.5e+05 -2.9e+11 1.3e+05 9.9e+09 3.3e+04 4.2e+09 228000
2010  2 11  318  42 11880 8.9e+07 1.2e+12 2.4e+06 3.8e+10 1.3e+08 4.1e+12 2.5e+06 2.5e+11 2.9e+05 -2.9e+11 6.9e+04 9.9e+09 2.1e+04 4.2e+09 228300
2010  2 13 1848  44 67680 3.6e+08 1.2e+12 7.3e+06 3.8e+10 2.8e+08 4.1e+12 1.3e+07 2.5e+11 1.5e+06 -2.9e+11 2.5e+05 9.9e+09 6.0e+04 4.2e+09 228000
2010  2 16 1018  47 37080 2.0e+08 1.2e+12 3.6e+06 3.8e+10 1.2e+09 4.1e+12 2.8e+08 2.5e+11 2.4e+07 -2.9e+11 3.0e+06 9.9e+09 5.3e+05 4.2e+09 228300
2010  2 19  148  50  6481 1.3e+08 1.2e+12 5.3e+06 3.8e+10 5.5e+08 4.1e+12 3.7e+07 2.5e+11 1.9e+06 -2.9e+11 2.5e+05 9.9e+09 5.7e+04 4.2e+09 228300
2010  2 21 1713  52 61981 1.1e+08 1.2e+12 5.3e+06 3.8e+10 2.6e+08 4.1e+12 3.6e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.9e+09 3.0e+04 4.2e+09 228000
2010  2 24  838  55 31080 1.1e+08 1.2e+12 5.5e+06 3.8e+10 2.8e+08 4.1e+12 3.6e+06 2.5e+11 4.5e+05 -2.9e+11 1.2e+05 9.9e+09 3.0e+04 4.2e+09 228000
2010  2 27    8  58   480 8.3e+07 1.2e+12 4.3e+06 3.8e+10 2.1e+08 4.1e+12 2.9e+06 2.5e+11 3.7e+05 -2.9e+11 9.8e+04 9.9e+09 2.5e+04 4.2e+09 228300
2010  3  1 1533  60 55981 1.3e+08 1.2e+12 5.3e+06 3.8e+10 3.1e+08 4.1e+12 3.7e+06 2.5e+11 4.9e+05 -2.9e+11 1.3e+05 9.9e+09 3.6e+04 4.2e+09 228000
2010  3  4  703  63 25380 1.1e+08 1.2e+12 5.3e+06 3.8e+10 2.8e+08 4.1e+12 1.2e+07 2.5e+11 1.1e+06 -2.9e+11 1.9e+05 9.9e+09 3.9e+04 4.2e+09 228300
2010  3  6 2228  65 80880 8.7e+07 1.2e+12 3.3e+06 3.8e+10 1.5e+08 4.1e+12 2.6e+06 2.5e+11 3.4e+05 -2.9e+11 1.0e+05 9.9e+09 2.5e+04 4.2e+09 228000
2010  3  9 1358  68 50281 9.8e+07 1.2e+12 5.3e+06 3.8e+10 2.6e+08 4.1e+12 3.7e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.9e+09 3.2e+04 4.2e+09 228300
2010  3 12  528  71 19680 9.6e+07 1.2e+12 5.0e+06 3.8e+10 2.5e+08 4.1e+12 6.2e+06 2.5e+11 6.5e+05 -2.9e+11 1.4e+05 9.9e+09 3.6e+04 4.2e+09 228300
2010  3 14 2058  73 75481 4.7e+07 1.2e+12 2.4e+06 3.8e+10 1.2e+08 4.1e+12 2.4e+06 2.5e+11 3.4e+05 -2.9e+11 1.3e+05 9.9e+09 2.0e+04 4.2e+09 228300
2010  3 17 1223  76 44580 6.7e+07 1.2e+12 3.6e+06 3.8e+10 2.2e+08 4.1e+12 1.4e+07 2.5e+11 1.4e+06 -2.9e+11 2.8e+05 9.9e+09 6.4e+04 4.2e+09 228000
2010  3 20  353  79 13980 1.1e+08 1.2e+12 4.7e+06 3.8e+10 2.3e+08 4.1e+12 3.5e+06 2.5e+11 4.4e+05 -2.9e+11 1.1e+05 9.9e+09 2.9e+04 4.2e+09 228300
2010  3 22 1918  81 69480 9.4e+07 1.2e+12 5.0e+06 3.8e+10 2.7e+08 4.1e+12 3.8e+06 2.5e+11 4.5e+05 -2.9e+11 1.1e+05 9.9e+09 3.0e+04 4.2e+09 228000
2010  3 25 1048  84 38881 9.8e+07 1.2e+12 5.3e+06 3.8e+10 2.2e+08 4.1e+12 3.7e+06 2.5e+11 4.6e+05 -2.9e+11 1.2e+05 9.9e+09 3.0e+04 4.2e+09 228300
2010  3 28  213  87  7980 9.1e+07 1.2e+12 5.1e+06 3.8e+10 2.2e+08 4.1e+12 3.6e+06 2.5e+11 4.4e+05 -2.9e+11 1.2e+05 9.9e+09 2.9e+04 4.2e+09 228000
2010  3 30 1738  89 63480 6.1e+07 1.2e+12 3.7e+06 3.8e+10 1.7e+08 4.1e+12 2.8e+06 2.5e+11 3.2e+05 -2.9e+11 8.3e+04 9.9e+09 2.1e+04 4.2e+09 228000
2010  4  2  908  92 32880 4.5e+07 1.2e+12 2.4e+06 3.8e+10 1.1e+08 4.1e+12 3.9e+06 2.5e+11 5.6e+05 -2.9e+11 1.7e+05 9.9e+09 4.7e+04 4.2e+09 228300
2010  4  5   33  95  1981 1.0e+08 1.2e+12 5.0e+06 3.8e+10 3.4e+08 4.1e+12 7.0e+07 2.5e+11 1.8e+07 -2.9e+11 6.9e+06 9.9e+09 9.8e+05 4.2e+09 228000
2010  4  7 1603  97 57780 8.4e+07 1.2e+12 4.6e+06 3.8e+10 1.1e+09 4.1e+12 1.7e+08 2.5e+11 1.1e+07 -2.9e+11 1.1e+06 9.9e+09 2.1e+05 4.2e+09 228300
2010  4 10  733 100 27180 8.1e+07 1.2e+12 4.9e+06 3.8e+10 2.4e+08 4.1e+12 6.8e+06 2.5e+11 5.8e+05 -2.9e+11 1.3e+05 9.9e+09 3.3e+04 4.2e+09 228300
2010  4 12 2303 102 82980 7.0e+07 1.2e+12 4.5e+06 3.8e+10 2.3e+08 4.1e+12 6.8e+06 2.5e+11 4.8e+05 -2.9e+11 1.1e+05 9.9e+09 2.7e+04 4.2e+09 228300
2010  4 15 1428 105 52080 6.4e+07 1.2e+12 3.8e+06 3.8e+10 1.5e+08 4.1e+12 2.9e+06 2.5e+11 3.5e+05 -2.9e+11 9.6e+04 9.9e+09 2.3e+04 4.2e+09 228000
2010  4 18  553 108 21180 7.6e+07 1.2e+12 4.5e+06 3.8e+10 2.0e+08 4.1e+12 3.6e+06 2.5e+11 4.8e+05 -2.9e+11 1.2e+05 9.9e+09 2.8e+04 4.2e+09 228000
2010  4 20 2123 110 76980 5.7e+07 1.2e+12 3.2e+06 3.8e+10 1.5e+08 4.1e+12 4.3e+06 2.5e+11 6.3e+05 -2.9e+11 1.3e+05 9.9e+09 2.2e+04 4.2e+09 214200
2010  4 23 1248 113 46080 3.1e+07 1.2e+12 2.1e+06 3.8e+10 1.7e+08 4.1e+12 2.0e+07 2.5e+11 1.0e+06 -2.9e+11 1.0e+05 9.9e+09 1.7e+04 4.2e+09 228000
2010  4 26  413 116 15180 5.1e+07 1.2e+12 3.4e+06 3.8e+10 1.3e+08 4.1e+12 2.5e+06 2.5e+11 3.0e+05 -2.9e+11 7.5e+04 9.9e+09 1.9e+04 4.2e+09 228000
2010  4 28 1943 118 70981 6.0e+07 1.2e+12 4.1e+06 3.8e+10 1.4e+08 4.1e+12 2.9e+06 2.5e+11 3.6e+05 -2.9e+11 8.9e+04 9.9e+09 2.2e+04 4.2e+09 228300
2010  5  1 1108 121 40080 5.3e+07 1.2e+12 3.8e+06 3.8e+10 1.3e+08 4.1e+12 2.6e+06 2.5e+11 3.2e+05 -2.9e+11 8.4e+04 9.9e+09 2.1e+04 4.2e+09 228000
2010  5  4  238 124  9481 7.1e+07 1.2e+12 4.6e+06 3.8e+10 2.8e+08 4.1e+12 2.5e+07 2.5e+11 2.1e+06 -2.9e+11 2.6e+05 9.9e+09 7.8e+04 4.2e+09 228300
2010  5  6 1808 126 65280 7.8e+07 1.2e+12 4.8e+06 3.8e+10 4.2e+08 4.1e+12 1.5e+07 2.5e+11 7.0e+05 -2.9e+11 1.4e+05 9.9e+09 4.0e+04 4.2e+09 228300
2010  5  9  938 129 34680 1.6e+08 1.2e+12 5.1e+06 3.8e+10 3.0e+08 4.1e+12 5.9e+06 2.5e+11 4.7e+05 -2.9e+11 1.2e+05 9.9e+09 2.9e+04 4.2e+09 228300
2010  5 12  103 132  3780 7.5e+07 1.2e+12 5.0e+06 3.8e+10 1.9e+08 4.1e+12 5.1e+06 2.5e+11 5.2e+05 -2.9e+11 1.2e+05 9.9e+09 3.2e+04 4.2e+09 228000
2010  5 14 1628 134 59280 6.8e+07 1.2e+12 4.8e+06 3.8e+10 2.5e+08 4.1e+12 5.3e+06 2.5e+11 5.0e+05 -2.9e+11 1.2e+05 9.9e+09 3.1e+04 4.2e+09 228000
2010  5 17  758 137 28680 7.3e+07 1.2e+12 5.1e+06 3.8e+10 2.4e+08 4.1e+12 6.1e+06 2.5e+11 6.5e+05 -2.9e+11 1.4e+05 9.9e+09 3.7e+04 4.2e+09 228300
2010  5 19 2323 139 84181 7.0e+07 1.2e+12 5.0e+06 3.8e+10 1.6e+08 4.1e+12 4.0e+06 2.5e+11 5.1e+05 -2.9e+11 1.3e+05 9.9e+09 3.2e+04 4.2e+09 228000
2010  5 22 1453 142 53580 7.1e+07 1.2e+12 4.9e+06 3.8e+10 2.9e+08 4.1e+12 2.0e+07 2.5e+11 2.5e+06 -2.9e+11 4.7e+05 9.9e+09 1.4e+05 4.2e+09 228300
2010  5 25  618 145 22680 1.0e+08 1.2e+12 5.1e+06 3.8e+10 1.9e+08 4.1e+12 2.3e+07 2.5e+11 5.1e+06 -2.9e+11 1.6e+06 9.9e+09 4.9e+05 4.2e+09 228000
2010  5 27 2143 147 78181 7.1e+07 1.2e+12 5.0e+06 3.8e+10 1.8e+08 4.1e+12 7.4e+06 2.5e+11 9.0e+05 -2.9e+11 2.6e+05 9.9e+09 6.2e+04 4.2e+09 228000
2010  5 30 1313 150 47581 7.0e+07 1.2e+12 4.6e+06 3.8e+10 1.7e+08 4.1e+12 6.2e+06 2.5e+11 5.1e+05 -2.9e+11 1.1e+05 9.9e+09 2.8e+04 4.2e+09 228300
2010  6  2  443 153 16980 5.5e+07 1.2e+12 1.8e+06 3.8e+10 6.8e+07 4.1e+12 7.0e+06 2.5e+11 1.0e+06 -2.9e+11 2.1e+05 9.9e+09 4.6e+04 4.2e+09 228300
2010  6  4 2013 155 72780 1.7e+08 1.2e+12 5.0e+06 3.8e+10 2.2e+08 4.1e+12 1.3e+07 2.5e+11 1.3e+06 -2.9e+11 2.8e+05 9.9e+09 7.1e+04 4.2e+09 228300
2010  6  7 1143 158 42180 6.2e+07 1.2e+12 2.8e+06 3.8e+10 9.4e+07 4.1e+12 2.1e+06 2.5e+11 2.5e+05 -2.9e+11 6.3e+04 9.9e+09 1.6e+04 4.2e+09 228300
2010  6 10  308 161 11281 9.1e+07 1.2e+12 5.1e+06 3.8e+10 3.9e+08 4.1e+12 6.1e+06 2.5e+11 4.6e+05 -2.9e+11 1.1e+05 9.9e+09 2.9e+04 4.2e+09 228000
